URL,adress,describe,detail_1,detail_2,ft,img_urls,latitude,longitude,price,stat_text,tel,title,title_minor,txt_diposit,vender_name,vender_type
https://www.idealista.com/inmueble/39814168/," Urbanitzacio Mont Lloret s/n , Urb. Mont Lloret , Distrito Fenals , Lloret de Mar , La Selva, Girona "," ""Terreno rústico con una construcción muy robusta, de ladrillo gris y columnas de hierro y hormigón, de 2 x 3 metros y 3 metros de altura, preparada para adosar cualquier extensión que se desee. Dentro hay un entresuelo de madera, el techo es transitable con las mejores vistas. Contrucción planificada por arquitecto y aprobada por el Ayuntamiento de Lloret de Mar con sus permisos correspondientes. Aseo independiente. Vallado sin acabar con permiso tramitado y autorizado. Da a dos calles, caminos de acceso transitables. Vistas al mar, orientación sur, soleada todo el día. Localizado en Urbanización Mont Lloret, a 4 kms de Lloret de Mar, la localización que aparece mas abajo no es correcta, es genérica de Idealista."" ","Superficie total del terreno 830 m²,Superficie mínima en Venta 830 m²,Acceso por camino,A 1 km del núcleo urbano más cercano", Terreno no urbanizable ,"830 m²,No urbanizable",,41.699195,2.832713,18000,Anuncio actualizado el 1 de enero,650559184,Terreno en venta en Urbanitzacio Mont Lloret s/n,"Fenals, Lloret de Mar",,gonzalo,Particular
https://www.idealista.com/inmueble/39585459/," Avenida Lloret de Dalt, 15 , Urb. Lloret de Dalt , Distrito Roca Grossa , Lloret de Mar , La Selva, Girona "," ""Venta de Parcela esquinera en Lloret de Mar de 691 m2 en zona residencial de Lloret de Dalt. Orientada hacia el Sur con una distancia hacia el centro de la población de 2 km. De fácil acceso por carretera asfaltada con aceras, alumbrado, electricidad, agua y gas natural y cercano a carretera de Tossa - Lloret, Bus municipal.,* Impuestos y gastos no incluidos en el precio."" ","Superficie total del terreno 691 m²,Superficie mínima en Venta 691 m²,Superficie edificable 200 m²,Acceso via urbana,Dentro del núcleo urbano"," Terreno urbano (solar) , Calificado para residencial unifamiliar (chalets) , Agua , Electricidad , Alcantarillado , Gas natural , Alumbrado público , Aceras ","691 m²,Urbano (solar)",,41.7074847,2.8591963,115000,Anuncio actualizado el 31 de julio,972935249,"Terreno en venta en avenida Lloret de Dalt, 15","Roca Grossa, Lloret de Mar",,Finques Proa,Profesional
https://www.idealista.com/inmueble/81406559/," Calle Cerdanya , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""TERRENO EN LLORET BLAU EDIFICABLE Parcela en Venta en Lloret Blau de 800m2. Edificable 20% por planta max. 2 plantas Dispone de Luz, agua y alcantarillado. Para visitas contacte con nuestra oficina. *Impuestos y gastos no incluidos en el precio."" ",Superficie total del terreno 800 m²,,800 m²,,41.7454246,2.8103827,31000,Anuncio actualizado el 25 de enero,932931036,Terreno en venta en calle Cerdanya,"Urbanitzacions, Lloret de Mar",,APIALIA,Profesional
https://www.idealista.com/inmueble/29800609/," Calle Garrotxa, 11 , Urb. lloret blau , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""Calle Garrotxa. Parcela de 1200 mts en la urbanizacion Lloret Blau, se puede hacer una casa de dos plantas con 220 mts por planta, tiene vistas al mar de Blanes. El terreno tiene una ligera pendiente."" ","Superficie total del terreno 1.100 m²,Superficie mínima en Venta 1.100 m²,Superficie edificable 440 m²,Acceso via urbana,de 2km a 5km"," Terreno urbanizable , Calificado para residencial unifamiliar (chalets) , 2 plantas edificables , Agua , Electricidad , Alumbrado público , Aceras ","1.100 m²,Urbanizable",,41.7393728,2.8143254,45000,Anuncio actualizado el 20 de febrero,691695874,"Terreno en venta en calle Garrotxa, 11","Urbanitzacions, Lloret de Mar",,miguel22,Particular
https://www.idealista.com/inmueble/33950968/," Urb. LLORET RESIDENCIAL , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""Superf. 30 m², 600 m² solar, 2 habitaciones (2 dobles), 1 baño, cocina, jardín, garaje, agua, luz."" ",Superficie total del terreno 600 m²," Electricidad , Alcantarillado , Alumbrado público , Aceras ",600 m²,,41.7538825,2.8355375,78000,Anuncio actualizado el 30 de noviembre,972932016,"Terreno en venta en Urb. LLORET RESIDENCIAL, Urbanitzacions",Lloret de Mar,,BLANES HOUSE S.L.,Profesional
https://www.idealista.com/inmueble/33949860/," Urb. LLORET RESIDENCIAL , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""850 m² solar, asfaltado, arbolado, edificable, rejas, urbanizado, alumbrado, accesibilidad, llano, electricidad, alcantarillado, A 6 KM DE LAS PLAYAS DE LLORET DE MAR (COSTA BRAVA), LINDA CON ZONA VERDE POR DETRÁS,."" ",Superficie total del terreno 850 m²," Electricidad , Alcantarillado , Alumbrado público , Aceras ",850 m²,,41.7389945,2.8243895,56000,Anuncio actualizado el 31 de julio,972932016,"Terreno en venta en Urb. LLORET RESIDENCIAL, Urbanitzacions",Lloret de Mar,,BLANES HOUSE S.L.,Profesional
https://www.idealista.com/inmueble/83155414/," Urb. urbanizacion Pinares , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""Parcela edificable con pendiente descendente en una de las mejores urbanizaciones de Lloret de Mar. A pocos minutos del centro de lloret por carretera. Se puede construir hasta 250 m2 de vivienda. Muy buena orientacion, soleada. Somos ademas empresa constructora, por lo que podemos presupuestar sin compromiso como asi tambien el asesoramiento para la misma. Consultas sin comprimo."" ","Superficie total del terreno 700 m²,Superficie mínima en Venta 700 m²,Superficie edificable 250 m²,Acceso via urbana,Dentro del núcleo urbano"," Terreno urbano (solar) , Calificado para residencial unifamiliar (chalets) , 3 plantas edificables ","700 m²,Urbano (solar)",,41.7318318,2.8283833,35000,Anuncio actualizado el 16 de noviembre,972080386,"Terreno en venta en Urb. urbanizacion Pinares, Urbanitzacions",Lloret de Mar,,EDUARD ACHON,Profesional
https://www.idealista.com/inmueble/83070704/," Calle Nicaragua, 46 , Urb. LLoret Residencial , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""Parcela numero 46,parcela edificable en lloret residencial de 907 m2, con esplendidas vistas despejadas y esquinera.,Completamente plana, con acceso desde calle hacia arriba,60.000euros,parcela numero 44,parcela edificable en lloret residencial de 826 m2, con esplendidas vistas despejadas, sol todo el dia, de forma rectangular, completamente llana, de acceso calle hacia arriba,60.000 euros,se venden por separado, en caso de que se vendan juntas el precio es de 110.000 euros las dos."" ","Superficie total del terreno 907 m²,Superficie mínima en Venta 907 m²,Superficie edificable 1 m²,Acceso via urbana,A 7 km del núcleo urbano más cercano"," Terreno urbano (solar) , Calificado para residencial unifamiliar (chalets) , 2 plantas edificables , Agua , Electricidad , Alcantarillado , Alumbrado público , Aceras ","907 m²,Urbano (solar)",,41.7469054,2.8263536,60000,Anuncio actualizado el 24 de diciembre,651863743,"Terreno en venta en calle Nicaragua, 46","Urbanitzacions, Lloret de Mar",,Esther Francés,Profesional
https://www.idealista.com/inmueble/33951879/," Urb. LA CREU , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""500 m² solar, asfaltado, arbolado, edificable, electricidad."" ",Superficie total del terreno 800 m²," Electricidad , Alumbrado público , Aceras ",800 m²,,41.7401513,2.8181975,62000,Anuncio actualizado el 13 de agosto,972932016,"Terreno en venta en Urb. LA CREU, Urbanitzacions",Lloret de Mar,,BLANES HOUSE S.L.,Profesional
https://www.idealista.com/inmueble/39937646/," Avenida de la Senyera s/n , Urb. Lloret Residencial , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""En Urbanización Lloret Residencial, a 7km del centro de Lloret de Mar. ,Urbanización muy consolidada, con bonitas construcciones de casas unifamiliares, rodeada de bosque, con un lago muy bonito, y todos los servicios a pie de parcela.,Normativa urbanística de la zona: CLAVE CIUTAT JARDÍ EXTENSIVA, 2.5 B*,Ocupación: 20%,Edificabilidad: 0.40 m2/m2,Altura: 7.50 metros,Separación vecinos y calle: 3 metros,Podrá construir una casa unifamiliar de 240 m2 en dos plantas.,Soy particular, por tanto no hay comisiones de agencia. Podemos ver el terreno cuando quiera. El precio es negociable."" ","Superficie total del terreno 642 m²,Superficie mínima en Venta 642 m²,Superficie edificable 240 m²,Acceso via urbana,A 7 km del núcleo urbano más cercano"," Terreno urbano (solar) , Calificado para residencial unifamiliar (chalets) , 2 plantas edificables , Agua , Electricidad , Alcantarillado , Gas natural , Alumbrado público , Aceras ","642 m²,Urbano (solar)",,41.7527122,2.8326422,23000,Anuncio actualizado el 24 de febrero,657471156,Terreno en venta en avenida de la Senyera s/n,"Urbanitzacions, Lloret de Mar",,NOEMI,Particular
https://www.idealista.com/inmueble/34762091/," Calle Univers s/n , Urb. Lloret Residencial , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""LLORET DE MAR – URBANIZACIÓN LLORET RESIDENCIAL,10 PARCELAS DE 560 M2 A 630 M2 PARA CASAS UNIFAMILIARES,Situación:,La urbanización Lloret Residencial está situada a 7 kilómetros del centro.,La urbanización está entregada al Ayuntamiento de Lloret de Mar. Consolidada de bonitas construcciones unifamiliares, alta ocupación de primera y segunda residencia, tranquila, buen vecindario, frondosa vegetación y dispone de todos los servicios.,Buenas comunicaciones de entrada a Lloret de Mar, Girona capital, autopista C-32 Barcelona, autopista AP-7 Francia, A. V. E. y aeropuertos de Girona y de Barcelona.,PARTICULARES: ,SUPERFICIES Y PRECIOS,Nº de parcela Superficie UbicaciónPrecio,Parcela Q-25631,77 m2C/. Roser69.500, 00 €,Parcela Z-40583,04 m2Avd. de la Senyera67.100, 00 €,Parcela Z-41591,60 m2Avd. de la Senyera68.100, 00 €,Parcela Z-42582,69 m2C/. de l’Univers67.000, 00 €,Parcela Z-43594,81 m2C/. de l’Univers68.500, 00 €,Parcela Z-44565,40 m2C/. de l’Univers65.000, 00 €,Parcela Z-45623,86 m2C/. de l’Univers71.800, 00 €,Parcela Z-46608,37 m2C/. de l’Univers70.000, 00 €,Parcela Z-47597,86 m2C/. de l’Univers77.700, 00 €,Parcela Z-48619,80 m2C/. de l’Univers82.500, 00 €,CONSTRUCTORES Y PROMOTORES: ,Precios y condiciones de pago a pactar, para facilitar la compra. ,Compra mínima tres parcelas.,Normativa urbanística de la zona: CLAVE CIUTAT JARDÍ EXTENSIVA, 2.5 B ,Ocupación: 20%,Edificabilidad: 0.40 m2/m2,Altura: 7.50 metros,Separación vecinos y calle: 3 metros,Disponemos de un proyecto tipo de la casa que se puede construir y como se puede construir para abaratar costes de construcción. Consta de Planta sótano, planta baja vivienda, planta piso vivienda, terraza y jardín."" ","Superficie total del terreno 565 m²,Superficie mínima en Venta 565 m²,Superficie edificable 226 m²,Acceso via urbana,A 7 km del núcleo urbano más cercano"," Terreno urbano (solar) , Calificado para residencial unifamiliar (chalets) , 2 plantas edificables , Agua , Electricidad , Alcantarillado , Gas natural , Alumbrado público , Aceras ","565 m²,Urbano (solar)",,41.7517459,2.8278737,65000,Anuncio actualizado el 27 de febrero,972934107,Terreno en venta en calle Univers s/n,"Urbanitzacions, Lloret de Mar",,llorenç coll geladó,Profesional
https://www.idealista.com/inmueble/40144993/," saturno, 34 , Urb. LLORET RESIDENCIAL , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," """"Gran Terreno en venta en Lloret de Mar!,Construye la casa de tus sueños en una tranquila urbanizacion de Lloret de Mar.,Parcela de mas de 400 metros cuadrados con poco desnivel y muy buenos accesos.,Solicite mas informacion sin compromiso en LLORETDEMAR. COM Y BLANES. COM PUNT INMOBILIARI.,El equipo comercial mas amplio de la Costa Brava Sur.,Compre y venda con transparencia y seguridad. "",lloretdemar. com,blanes. Com. ""."" ","Superficie total del terreno 490 m²,Superficie mínima en Venta 490 m²,Superficie edificable 220 m²,Acceso por carretera,A 4 km del núcleo urbano más cercano"," Terreno urbano (solar) , Calificado para residencial unifamiliar (chalets) , 2 plantas edificables ","490 m²,Urbano (solar)",,41.7501183,2.8254344,25000,Anuncio actualizado el 18 de diciembre,972939579,"Terreno en venta en saturno, 34","Urbanitzacions, Lloret de Mar",,Lloretdemar.com punt immobiliari,Profesional
https://www.idealista.com/inmueble/82559816/," Calle Euro, 18 , Urb. Lloret Residencial , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""Terreno urbanizable de 720m2 en Lloret Residencial nivelado y listo para construir en 3 niveles. Calle asfaltada, con alumbrado, y acera y vallado de obra. suministros a pie de calle. Pineda con sombra. Buenas vistas. A pocos minutos en coche de la playa. Interesados llamar al teléfono 690774703 o 646331835."" ","Superficie total del terreno 720 m²,Superficie mínima en Venta 720 m²,Superficie edificable 720 m²,Acceso via urbana"," Terreno urbano (solar) , Agua , Electricidad , Alcantarillado , Alumbrado público , Aceras ","720 m²,Urbano (solar)",,41.7536488,2.8333871,55000,Anuncio actualizado el 17 de febrero,690774703,"Terreno en venta en calle Euro, 18","Urbanitzacions, Lloret de Mar",,Ramón,Particular
https://www.idealista.com/inmueble/82096392/," , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""Suelo en Saturn 29 Lloret De Mar, (GIRONA) con superficie de 495 m2."" ",Superficie total del terreno 240 m²,,240 m²,,41.7511089,2.8239634,25500,Anuncio actualizado el 27 de diciembre,911220136,Terreno en venta en Urbanitzacions,Lloret de Mar,,Departamento Comercial Altamira,Profesional
https://www.idealista.com/inmueble/82096411/," , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""Urbana: porción de terreno, sita en término municipal de Lloret de Mar, de forma irregular y que constituye la parcela número 25-L."" ",Superficie total del terreno 808 m²,,808 m²,,41.7417187,2.8295467,28000,Anuncio actualizado el 6 de febrero,911220136,Terreno en venta en Urbanitzacions,Lloret de Mar,,Departamento Comercial Altamira,Profesional
https://www.idealista.com/inmueble/33951174/," Urb. LA CREU , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""500 m² solar, asfaltado, arbolado, edificable, electricidad."" ",Superficie total del terreno 500 m², Electricidad ,500 m²,,41.7409967,2.8198966,28000,Anuncio actualizado el 12 de diciembre,972932016,"Terreno en venta en Urb. LA CREU, Urbanitzacions",Lloret de Mar,,BLANES HOUSE S.L.,Profesional
https://www.idealista.com/inmueble/39005454/," , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""Parcela edificable semi-llana de 900m2 aprox, con acceso por 2 calles, orientación sur. [IW]."" ",Superficie total del terreno 900 m²,,900 m²,,41.744453,2.8184877,30000,Anuncio actualizado el 20 de diciembre,972930537,Terreno en venta en Urbanitzacions,Lloret de Mar,,Fincas Thalassa,Profesional
https://www.idealista.com/inmueble/81902565/," Calle de Santa Cristina s/n , Urb. Sata Cristina , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""Parcela dedicada el cultivo de vid de 11.440 m2 situada en la corona de Sta. Cristina en Lloret de Mar. La plantación de vid está en pleno funcionamiento. Contiene caseta de 70 m2."" ","Superficie total del terreno 11 m²,Superficie mínima en Venta 11 m²,Superficie edificable 64 m²,Acceso por camino,A 1 km del núcleo urbano más cercano"," Terreno urbanizable , Calificado para otra ","11 m²,Urbanizable",,41.7210415,2.828958,120000,Anuncio actualizado el 5 de octubre,664362193,Terreno en venta en calle de Santa Cristina s/n,"Urbanitzacions, Lloret de Mar",,Josep,Particular
https://www.idealista.com/inmueble/34164307/," valencia, 60 , Urb. Els Pinars , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""Terreno de 2.000 m2. situado en la urbanización Els Pinars a 5 min. de Lloret de Mar en plena naturaleza, con vistas al mar, orientación sur zona muy tranquila. Calificado para residencial unifamiliar (chalets)."" ","Superficie total del terreno 2.141 m²,Superficie mínima en Venta 1.000 m²,Superficie edificable 2.000 m²,Acceso via urbana,de 500m a 1km"," Terreno urbanizable , Calificado para residencial unifamiliar (chalets) , Agua , Electricidad , Alcantarillado , Alumbrado público , Aceras ","2.141 m²,Urbanizable",,41.7313864,2.8264584,106100,Anuncio actualizado el 17 de agosto,972939579,"Terreno en venta en valencia, 60","Urbanitzacions, Lloret de Mar",,Lloretdemar.com punt immobiliari,Profesional
https://www.idealista.com/inmueble/82184039/," Av Senyera, 64 , Urb. urbanizacion , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," ""Av. senyera 64. Se vende terreno edificable llano de 600m² en zona alta en la urbanización lloret residencial Aiguaviva. Terreno soleado durante todo el día. situado en zona magnífica para la construcción de una casa. Dispone de agua potable. La parcela está completamente vallada sobre muro con puerta doble metálica. Tiene vistas a la montaña del montseny cómo se aprecia en la foto,VER MAPA."" ","Superficie total del terreno 600 m²,Superficie mínima en Venta 600 m²,Superficie edificable 600 m²,Acceso via urbana"," Terreno urbano (solar) , Agua ","600 m²,Urbano (solar)",,41.753038,2.834714,50000,Anuncio actualizado el 19 de diciembre,678139640,"Terreno en venta en Av Senyera, 64","Urbanitzacions, Lloret de Mar",,miguel,Particular
https://www.idealista.com/inmueble/40144993/," saturno, 34 , Urb. LLORET RESIDENCIAL , Distrito Urbanitzacions , Lloret de Mar , La Selva, Girona "," """"Gran Terreno en venta en Lloret de Mar!,Construye la casa de tus sueños en una tranquila urbanizacion de Lloret de Mar.,Parcela de mas de 400 metros cuadrados con poco desnivel y muy buenos accesos.,Solicite mas informacion sin compromiso en LLORETDEMAR. COM Y BLANES. COM PUNT INMOBILIARI.,El equipo comercial mas amplio de la Costa Brava Sur.,Compre y venda con transparencia y seguridad. "",lloretdemar. com,blanes. Com. ""."" ","Superficie total del terreno 490 m²,Superficie mínima en Venta 490 m²,Superficie edificable 220 m²,Acceso por carretera,A 4 km del núcleo urbano más cercano"," Terreno urbano (solar) , Calificado para residencial unifamiliar (chalets) , 2 plantas edificables ","490 m²,Urbano (solar)",,41.7501183,2.8254344,25000,Anuncio actualizado el 18 de diciembre,972939579,"Terreno en venta en saturno, 34","Urbanitzacions, Lloret de Mar",,Lloretdemar.com punt immobiliari,Profesional
